contentcode,id,verbName,timestamp,result,projectId,userId,contentId,topicId,stepID,hintID,amount,detail,extra,createdAt,updatedAt
fracc25,210613,tryStep,19:17.3,0,4,1472,81,31,1,NULL,NULL,NULL,"{""hints"": 5, ""attempts"": 3, ""response"": [""\\frac{x^3-y^2}{xy}""]}",19:18.4,19:18.4
fracc25,210625,tryStep,19:25.3,1,4,1472,81,31,1,NULL,NULL,NULL,"{""hints"": 6, ""attempts"": 4, ""response"": [""\\frac{x^3-y^3}{xy}""]}",19:26.5,19:26.5
fracc26,137390,tryStep,58:54.2,0,4,937,190,31,0,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 0, ""response"": [""\\left(\\frac{x}{y}\\right)\\cdot\\left(\\frac{z}{k}\\right)""]}",58:54.2,58:54.2
fracc26,137401,tryStep,59:00.9,0,4,937,190,31,0,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 1, ""response"": [""\\left(\\frac{x}{y}\\right)\\cdot\\left(\\frac{z}{k}\\right)""]}",59:01.0,59:01.0
fracc26,138590,tryStep,18:44.0,0,4,942,190,31,0,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 0, ""response"": [""\\frac{x\\cdot k}{y\\cdot z}""]}",18:44.1,18:44.1
fracc26,138595,tryStep,18:46.4,0,4,940,190,31,0,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 0, ""response"": [""\\frac{y}{z}\\ \\frac{k}{z}""]}",18:46.5,18:46.5
fracc26,138601,tryStep,18:48.6,0,4,940,190,31,0,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 1, ""response"": [""\\frac{y}{z}\\ \\frac{k}{z}""]}",18:48.7,18:48.7
fracc26,138602,tryStep,18:48.8,0,4,940,190,31,0,NULL,NULL,NULL,"{""hints"": 1, ""attempts"": 2, ""response"": [""\\frac{y}{z}\\ \\frac{k}{z}""]}",18:48.8,18:48.8
fracc26,138603,tryStep,18:48.9,0,4,940,190,31,0,NULL,NULL,NULL,"{""hints"": 1, ""attempts"": 3, ""response"": [""\\frac{y}{z}\\ \\frac{k}{z}""]}",18:49.0,18:49.0
fracc26,138604,tryStep,18:49.1,0,4,940,190,31,0,NULL,NULL,NULL,"{""hints"": 1, ""attempts"": 4, ""response"": [""\\frac{y}{z}\\ \\frac{k}{z}""]}",18:49.1,18:49.1
fracc26,138605,tryStep,18:49.2,0,4,940,190,31,0,NULL,NULL,NULL,"{""hints"": 1, ""attempts"": 5, ""response"": [""\\frac{y}{z}\\ \\frac{k}{z}""]}",18:49.3,18:49.3
fracc26,138608,tryStep,18:50.9,0,4,940,190,31,0,NULL,NULL,NULL,"{""hints"": 1, ""attempts"": 6, ""response"": [""\\frac{y}{z}\\ \\frac{k}{z}""]}",18:51.0,18:51.0
fracc26,138609,tryStep,18:51.1,0,4,940,190,31,0,NULL,NULL,NULL,"{""hints"": 2, ""attempts"": 7, ""response"": [""\\frac{y}{z}\\ \\frac{k}{z}""]}",18:51.1,18:51.1
fracc26,138620,tryStep,19:05.8,0,4,940,190,31,0,NULL,NULL,NULL,"{""hints"": 3, ""attempts"": 8, ""response"": [""\\frac{x}{y}\\ \\frac{k}{z}""]}",19:05.9,19:05.9
fracc26,138626,tryStep,19:17.9,0,4,940,190,31,0,NULL,NULL,NULL,"{""hints"": 4, ""attempts"": 9, ""response"": [""\\frac{x}{y}\\ x\\frac{k}{z}""]}",19:18.0,19:18.0
fracc26,138648,tryStep,19:34.7,0,4,940,190,31,0,NULL,NULL,NULL,"{""hints"": 6, ""attempts"": 10, ""response"": [""\\frac{x}{y}\\ \\frac{k}{z}""]}",19:34.7,19:34.7
fracc26,138664,tryStep,19:46.7,1,4,940,190,31,0,NULL,NULL,NULL,"{""hints"": 6, ""attempts"": 11, ""response"": [""\\frac{x}{y}\\cdot\\ \\frac{k}{z}""]}",19:46.8,19:46.8
fracc26,138679,tryStep,19:54.1,0,4,942,190,31,0,NULL,NULL,NULL,"{""hints"": 1, ""attempts"": 1, ""response"": [""\\frac{yz}{xk}""]}",19:54.2,19:54.2
fracc26,138696,tryStep,20:07.3,0,4,924,190,31,0,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 0, ""response"": [""\\frac{xk}{yz}""]}",20:07.3,20:07.3
fracc26,138699,tryStep,20:13.0,1,4,936,190,31,0,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 0, ""response"": [""\\frac{x}{y}\\cdot\\frac{k}{z}""]}",20:13.0,20:13.0
fracc26,138701,tryStep,20:13.5,0,4,924,190,31,0,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 1, ""response"": [""\\frac{xk}{yz}""]}",20:13.6,20:13.6
fracc26,138702,tryStep,20:13.7,0,4,924,190,31,0,NULL,NULL,NULL,"{""hints"": 1, ""attempts"": 2, ""response"": [""\\frac{xk}{yz}""]}",20:13.8,20:13.8
fracc26,138703,tryStep,20:13.9,0,4,924,190,31,0,NULL,NULL,NULL,"{""hints"": 1, ""attempts"": 3, ""response"": [""\\frac{xk}{yz}""]}",20:13.9,20:13.9
fracc26,138705,tryStep,20:14.0,0,4,924,190,31,0,NULL,NULL,NULL,"{""hints"": 1, ""attempts"": 4, ""response"": [""\\frac{xk}{yz}""]}",20:14.1,20:14.1
fracc26,138706,tryStep,20:14.2,0,4,924,190,31,0,NULL,NULL,NULL,"{""hints"": 1, ""attempts"": 5, ""response"": [""\\frac{xk}{yz}""]}",20:14.2,20:14.2
fracc26,138707,tryStep,20:14.3,0,4,924,190,31,0,NULL,NULL,NULL,"{""hints"": 1, ""attempts"": 6, ""response"": [""\\frac{xk}{yz}""]}",20:14.4,20:14.4
fracc26,138708,tryStep,20:14.5,0,4,924,190,31,0,NULL,NULL,NULL,"{""hints"": 1, ""attempts"": 7, ""response"": [""\\frac{xk}{yz}""]}",20:14.6,20:14.6
fracc26,138714,tryStep,20:17.2,0,4,924,190,31,0,NULL,NULL,NULL,"{""hints"": 1, ""attempts"": 8, ""response"": [""\\frac{xk}{yz}""]}",20:17.3,20:17.3
fracc26,138720,tryStep,20:20.6,0,4,924,190,31,0,NULL,NULL,NULL,"{""hints"": 2, ""attempts"": 9, ""response"": [""\\frac{xk}{yz}""]}",20:20.6,20:20.6
fracc26,138721,tryStep,20:20.8,0,4,924,190,31,0,NULL,NULL,NULL,"{""hints"": 2, ""attempts"": 10, ""response"": [""\\frac{xk}{yz}""]}",20:20.8,20:20.8
fracc26,138725,tryStep,20:24.5,0,4,924,190,31,0,NULL,NULL,NULL,"{""hints"": 2, ""attempts"": 11, ""response"": [""\\frac{xk}{yz}i""]}",20:24.5,20:24.5
fracc26,138727,tryStep,20:25.1,0,4,924,190,31,0,NULL,NULL,NULL,"{""hints"": 2, ""attempts"": 12, ""response"": [""\\frac{xk}{yz}i""]}",20:25.2,20:25.2
fracc26,138732,tryStep,20:30.8,1,4,934,190,31,0,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 0, ""response"": [""\\frac{x}{y}\\cdot\\frac{k}{z}""]}",20:30.8,20:30.8
fracc26,138748,tryStep,20:38.9,1,4,942,190,31,0,NULL,NULL,NULL,"{""hints"": 2, ""attempts"": 2, ""response"": [""\\frac{x}{y}\\cdot\\frac{k}{z}""]}",20:39.0,20:39.0
fracc26,138770,tryStep,20:59.2,1,4,924,190,31,0,NULL,NULL,NULL,"{""hints"": 5, ""attempts"": 13, ""response"": [""\\frac{x}{y}\\cdot\\frac{k}{z}""]}",20:59.3,20:59.3
fracc26,138930,tryStep,22:44.6,1,4,932,190,31,0,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 0, ""response"": [""\\frac{x}{y}\\cdot\\frac{k}{z}""]}",22:44.7,22:44.7
fracc26,138994,tryStep,23:27.7,0,4,926,190,31,0,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 0, ""response"": [""\\frac{yk}{zx}""]}",23:27.8,23:27.8
fracc26,139002,tryStep,23:35.7,0,4,926,190,31,0,NULL,NULL,NULL,"{""hints"": 1, ""attempts"": 1, ""response"": [""\\frac{yk}{xz}""]}",23:35.7,23:35.7
fracc26,139010,tryStep,23:42.4,0,4,926,190,31,0,NULL,NULL,NULL,"{""hints"": 1, ""attempts"": 2, ""response"": [""\\frac{ky}{xz}""]}",23:42.4,23:42.4
fracc26,139024,tryStep,23:48.1,0,4,926,190,31,0,NULL,NULL,NULL,"{""hints"": 1, ""attempts"": 3, ""response"": [""\\frac{ky}{xz}""]}",23:48.1,23:48.1
fracc26,139053,tryStep,24:14.0,0,4,930,190,31,0,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 0, ""response"": [""\\frac{x}{y}\\cdot\\frac{z}{k}""]}",24:14.0,24:14.0
fracc26,139054,tryStep,24:15.8,0,4,926,190,31,0,NULL,NULL,NULL,"{""hints"": 3, ""attempts"": 4, ""response"": [""\\frac{y}{k}\\cdot\\frac{z}{x}""]}",24:15.9,24:15.9
fracc26,139082,tryStep,24:33.1,0,4,930,190,31,0,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 1, ""response"": [""\\frac{x}{y}\\cdot\\frac{z}{k}""]}",24:33.2,24:33.2
fracc26,139085,tryStep,24:36.0,0,4,926,190,31,0,NULL,NULL,NULL,"{""hints"": 4, ""attempts"": 5, ""response"": [""\\frac{x}{y}\\cdot\\frac{z}{k}""]}",24:36.1,24:36.1
fracc26,139097,tryStep,24:43.6,1,4,926,190,31,0,NULL,NULL,NULL,"{""hints"": 5, ""attempts"": 6, ""response"": [""\\frac{x}{y}\\cdot\\frac{k}{z}""]}",24:43.7,24:43.7
fracc26,139176,tryStep,25:50.1,1,4,930,190,31,0,NULL,NULL,NULL,"{""hints"": 2, ""attempts"": 2, ""response"": [""\\frac{x}{y}\\cdot\\frac{k}{z}""]}",25:50.2,25:50.2
fracc26,140338,tryStep,44:55.8,0,4,940,190,31,0,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 0, ""response"": [""\\frac{\\frac{y}{x}}{\\frac{z}{k}}""]}",44:55.8,44:55.8
fracc26,140339,tryStep,44:56.2,0,4,940,190,31,0,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 1, ""response"": [""\\frac{\\frac{y}{x}}{\\frac{z}{k}}""]}",44:56.2,44:56.2
fracc26,140340,tryStep,44:56.3,0,4,940,190,31,0,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 2, ""response"": [""\\frac{\\frac{y}{x}}{\\frac{z}{k}}""]}",44:56.4,44:56.4
fracc26,140341,tryStep,44:56.4,0,4,940,190,31,0,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 3, ""response"": [""\\frac{\\frac{y}{x}}{\\frac{z}{k}}""]}",44:56.5,44:56.5
fracc26,140342,tryStep,44:56.6,0,4,940,190,31,0,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 4, ""response"": [""\\frac{\\frac{y}{x}}{\\frac{z}{k}}""]}",44:56.7,44:56.7
fracc26,140343,tryStep,44:56.9,0,4,940,190,31,0,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 5, ""response"": [""\\frac{\\frac{y}{x}}{\\frac{z}{k}}""]}",44:56.9,44:56.9
fracc26,140344,tryStep,44:57.0,0,4,940,190,31,0,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 6, ""response"": [""\\frac{\\frac{y}{x}}{\\frac{z}{k}}""]}",44:57.1,44:57.1
fracc26,140345,tryStep,44:57.2,0,4,940,190,31,0,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 7, ""response"": [""\\frac{\\frac{y}{x}}{\\frac{z}{k}}""]}",44:57.3,44:57.3
fracc26,140350,tryStep,44:58.7,0,4,940,190,31,0,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 8, ""response"": [""\\frac{\\frac{y}{x}}{\\frac{z}{k}}""]}",44:58.7,44:58.7
fracc26,140351,tryStep,44:58.8,0,4,940,190,31,0,NULL,NULL,NULL,"{""hints"": 1, ""attempts"": 9, ""response"": [""\\frac{\\frac{y}{x}}{\\frac{z}{k}}""]}",44:58.8,44:58.8
fracc26,140354,tryStep,45:00.1,0,4,940,190,31,0,NULL,NULL,NULL,"{""hints"": 1, ""attempts"": 10, ""response"": [""\\frac{\\frac{y}{x}}{\\frac{z}{k}}""]}",45:00.2,45:00.2
fracc26,140355,tryStep,45:00.2,0,4,940,190,31,0,NULL,NULL,NULL,"{""hints"": 2, ""attempts"": 11, ""response"": [""\\frac{\\frac{y}{x}}{\\frac{z}{k}}""]}",45:00.3,45:00.3
fracc26,140360,tryStep,45:02.7,0,4,940,190,31,0,NULL,NULL,NULL,"{""hints"": 3, ""attempts"": 12, ""response"": [""\\frac{\\frac{y}{x}}{\\frac{z}{k}}""]}",45:02.8,45:02.8
fracc26,140365,tryStep,45:12.2,1,4,940,190,31,0,NULL,NULL,NULL,"{""hints"": 3, ""attempts"": 13, ""response"": [""\\frac{x}{y}\\cdot\\frac{k}{z}""]}",45:12.3,45:12.3
fracc26,187980,tryStep,21:47.9,1,4,1818,190,31,0,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 0, ""response"": [""\\frac{x}{y}\\cdot\\frac{k}{z}""]}",21:48.0,21:48.0
fracc26,188128,tryStep,46:55.9,1,4,1818,190,31,0,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 0, ""response"": [""\\frac{x}{y}\\cdot\\frac{k}{z}""]}",46:56.0,46:56.0
fracc26,188194,tryStep,57:34.3,1,4,1818,190,31,0,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 0, ""response"": [""\\frac{x}{y}\\cdot\\frac{k}{z}""]}",57:34.4,57:34.4
fracc26,188225,tryStep,00:04.1,1,4,1818,190,31,0,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 0, ""response"": [""\\frac{x}{y}\\cdot\\frac{k}{z}""]}",00:04.3,00:04.3
fracc26,188555,tryStep,50:14.5,1,4,1818,190,31,0,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 0, ""response"": [""\\frac{x}{y}\\cdot\\frac{k}{z}""]}",50:14.8,50:14.8
fracc26,190452,tryStep,52:40.4,1,4,1783,190,31,0,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 0, ""response"": [""\\frac{x}{y}\\cdot\\frac{k}{z}""]}",52:40.4,52:40.4
fracc26,190503,tryStep,53:55.2,1,4,1781,190,31,0,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 0, ""response"": [""\\frac{x}{y}\\cdot\\frac{k}{z}""]}",53:55.4,53:55.4
fracc26,190532,tryStep,54:33.1,1,4,1782,190,31,0,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 0, ""response"": [""\\frac{x}{y}\\cdot\\frac{k}{z}""]}",54:33.8,54:33.8
fracc26,190651,tryStep,56:21.1,0,4,1801,190,31,0,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 0, ""response"": [""\\frac{x}{y}\\cdot\\frac{z}{k}""]}",56:21.2,56:21.2
fracc26,190654,tryStep,56:25.2,0,4,1805,190,31,0,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 0, ""response"": [""\\frac{xz}{yk}""]}",56:25.2,56:25.2
fracc26,190660,tryStep,56:29.5,1,4,1801,190,31,0,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 1, ""response"": [""\\frac{x}{y}\\cdot\\frac{k}{z}""]}",56:29.6,56:29.6
fracc26,190675,tryStep,56:40.4,0,4,1805,190,31,0,NULL,NULL,NULL,"{""hints"": 1, ""attempts"": 1, ""response"": [""\\frac{xk}{ }""]}",56:40.4,56:40.4
fracc26,190680,tryStep,56:43.0,1,4,1805,190,31,0,NULL,NULL,NULL,"{""hints"": 1, ""attempts"": 2, ""response"": [""\\frac{xk}{yz}""]}",56:43.1,56:43.1
fracc26,190718,tryStep,57:29.7,1,4,1802,190,31,0,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 0, ""response"": [""\\frac{x}{y}\\cdot\\frac{k}{z}""]}",57:29.7,57:29.7
fracc26,190774,tryStep,58:20.9,1,4,1800,190,31,0,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 0, ""response"": [""\\frac{x}{y}\\cdot\\frac{k}{z}""]}",58:21.1,58:21.1
fracc26,190782,tryStep,58:32.4,1,4,1805,190,31,0,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 0, ""response"": [""\\frac{xk}{yz}""]}",58:32.4,58:32.4
fracc26,190838,tryStep,59:08.7,1,4,1785,190,31,0,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 0, ""response"": [""\\frac{x}{y}\\cdot\\frac{k}{z}""]}",59:08.8,59:08.8
fracc26,190839,tryStep,59:16.1,1,4,1799,190,31,0,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 0, ""response"": [""\\frac{x}{y}\\cdot\\frac{k}{z}""]}",59:09.7,59:09.7
fracc26,190885,tryStep,59:55.2,1,4,1801,190,31,0,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 0, ""response"": [""\\frac{x}{y}\\cdot\\frac{k}{z}""]}",59:55.3,59:55.3
fracc26,191076,tryStep,05:10.7,0,4,1784,190,31,0,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 0, ""response"": [""\\frac{x}{z}""]}",05:10.8,05:10.8
fracc26,191081,tryStep,05:17.6,1,4,1801,190,31,0,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 0, ""response"": [""\\frac{x}{y}\\cdot\\frac{k}{z}""]}",05:17.6,05:17.6
fracc26,191088,tryStep,05:18.3,0,4,1784,190,31,0,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 1, ""response"": [""zxas""]}",05:18.5,05:18.5
fracc26,191091,tryStep,05:18.8,0,4,1784,190,31,0,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 2, ""response"": [""zxas""]}",05:18.9,05:18.9
fracc26,191092,tryStep,05:19.1,0,4,1784,190,31,0,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 3, ""response"": [""zxas""]}",05:19.2,05:19.2
fracc26,191093,tryStep,05:19.3,0,4,1784,190,31,0,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 4, ""response"": [""zxas""]}",05:19.4,05:19.4
fracc26,191094,tryStep,05:19.5,0,4,1784,190,31,0,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 5, ""response"": [""zxas""]}",05:19.5,05:19.5
fracc26,191095,tryStep,05:19.6,0,4,1784,190,31,0,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 6, ""response"": [""zxas""]}",05:19.7,05:19.7
fracc26,191113,tryStep,05:29.6,0,4,1784,190,31,0,NULL,NULL,NULL,"{""hints"": 1, ""attempts"": 7, ""response"": [""fgfdgdf""]}",05:29.7,05:29.7
fracc26,191116,tryStep,05:32.1,0,4,1784,190,31,0,NULL,NULL,NULL,"{""hints"": 1, ""attempts"": 8, ""response"": [""fgfdgdf""]}",05:32.2,05:32.2
fracc26,191117,tryStep,05:32.3,0,4,1784,190,31,0,NULL,NULL,NULL,"{""hints"": 2, ""attempts"": 9, ""response"": [""fgfdgdf""]}",05:32.4,05:32.4
fracc26,191118,tryStep,05:32.5,0,4,1784,190,31,0,NULL,NULL,NULL,"{""hints"": 2, ""attempts"": 10, ""response"": [""fgfdgdf""]}",05:32.5,05:32.5
fracc26,191120,tryStep,05:32.6,0,4,1784,190,31,0,NULL,NULL,NULL,"{""hints"": 2, ""attempts"": 11, ""response"": [""fgfdgdf""]}",05:32.7,05:32.7
fracc26,191121,tryStep,05:32.8,0,4,1784,190,31,0,NULL,NULL,NULL,"{""hints"": 2, ""attempts"": 12, ""response"": [""fgfdgdf""]}",05:32.9,05:32.9
fracc26,191127,tryStep,05:41.4,0,4,1784,190,31,0,NULL,NULL,NULL,"{""hints"": 3, ""attempts"": 13, ""response"": [""p""]}",05:41.5,05:41.5
fracc26,191149,tryStep,06:07.0,1,4,1784,190,31,0,NULL,NULL,NULL,"{""hints"": 4, ""attempts"": 14, ""response"": [""\\frac{x}{y}\\cdot\\frac{k}{z}""]}",06:07.1,06:07.1
fracc26,191394,tryStep,10:35.2,1,4,1805,190,31,0,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 0, ""response"": [""\\frac{x}{y}\\cdot\\frac{k}{z}""]}",10:35.2,10:35.2
fracc26,192957,tryStep,34:35.5,1,4,1855,190,31,0,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 0, ""response"": [""\\frac{x}{y}\\frac{k}{z}""]}",34:35.6,34:35.6
fracc26,194886,tryStep,32:22.3,0,4,1768,190,31,0,NULL,NULL,NULL,"{""hints"": 1, ""attempts"": 0, ""response"": [""\\frac{y}{z}""]}",32:22.5,32:22.5
fracc26,194973,tryStep,32:52.0,0,4,1768,190,31,0,NULL,NULL,NULL,"{""hints"": 2, ""attempts"": 1, ""response"": [""\\frac{y}{x}\\cdot\\frac{k}{z}""]}",32:52.2,32:52.2
fracc26,195017,tryStep,33:06.7,1,4,1768,190,31,0,NULL,NULL,NULL,"{""hints"": 3, ""attempts"": 2, ""response"": [""\\frac{x}{y}\\cdot\\frac{k}{z}""]}",33:06.9,33:06.9
fracc26,196847,tryStep,53:03.8,1,4,1790,190,31,0,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 0, ""response"": [""\\frac{xk}{yz}""]}",53:04.1,53:04.1
fracc26,197130,tryStep,55:14.4,0,4,1786,190,31,0,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 0, ""response"": [""\\frac{xz}{yz}""]}",55:14.5,55:14.5
fracc26,197134,tryStep,55:17.2,0,4,1786,190,31,0,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 1, ""response"": [""\\frac{xz}{yz}""]}",55:17.2,55:17.2
fracc26,197137,tryStep,55:18.0,0,4,1786,190,31,0,NULL,NULL,NULL,"{""hints"": 1, ""attempts"": 2, ""response"": [""\\frac{xz}{yz}""]}",55:18.0,55:18.0
fracc26,197218,tryStep,55:51.0,0,4,1786,190,31,0,NULL,NULL,NULL,"{""hints"": 4, ""attempts"": 3, ""response"": [""\\frac{x}{y}.\\ \\frac{z}{k}""]}",55:51.0,55:51.0
fracc26,197222,tryStep,55:52.2,0,4,1786,190,31,0,NULL,NULL,NULL,"{""hints"": 4, ""attempts"": 4, ""response"": [""\\frac{x}{y}.\\ \\frac{z}{k}""]}",55:52.3,55:52.3
fracc26,197223,tryStep,55:52.5,0,4,1786,190,31,0,NULL,NULL,NULL,"{""hints"": 4, ""attempts"": 5, ""response"": [""\\frac{x}{y}.\\ \\frac{z}{k}""]}",55:52.5,55:52.5
fracc26,197224,tryStep,55:52.7,0,4,1786,190,31,0,NULL,NULL,NULL,"{""hints"": 4, ""attempts"": 6, ""response"": [""\\frac{x}{y}.\\ \\frac{z}{k}""]}",55:52.7,55:52.7
fracc26,197225,tryStep,55:53.5,0,4,1786,190,31,0,NULL,NULL,NULL,"{""hints"": 4, ""attempts"": 7, ""response"": [""\\frac{x}{y}.\\ \\frac{z}{k}""]}",55:53.5,55:53.5
fracc26,197263,tryStep,56:01.4,1,4,1807,190,31,0,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 0, ""response"": [""\\frac{x}{y}\\cdot\\frac{k}{z}""]}",56:01.5,56:01.5
fracc26,197281,tryStep,56:08.3,0,4,1786,190,31,0,NULL,NULL,NULL,"{""hints"": 5, ""attempts"": 8, ""response"": [""\\frac{x}{y}\\cdot\\frac{z}{k}""]}",56:08.3,56:08.3
fracc26,197343,tryStep,56:28.6,0,4,1786,190,31,0,NULL,NULL,NULL,"{""hints"": 6, ""attempts"": 9, ""response"": [""\\frac{xz}{ky}""]}",56:28.6,56:28.6
fracc26,197351,tryStep,56:35.0,0,4,1786,190,31,0,NULL,NULL,NULL,"{""hints"": 6, ""attempts"": 10, ""response"": [""\\frac{xz}{yk}""]}",56:35.0,56:35.0
fracc26,197384,tryStep,56:59.7,1,4,1809,190,31,0,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 0, ""response"": [""\\frac{x}{y}\\cdot\\frac{k}{z}""]}",56:59.9,56:59.9
fracc26,197405,tryStep,57:06.0,1,4,1788,190,31,0,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 0, ""response"": [""\\frac{x}{y}\\cdot\\frac{k}{z}""]}",57:06.3,57:06.3
fracc26,197428,tryStep,57:23.3,1,4,1786,190,31,0,NULL,NULL,NULL,"{""hints"": 10, ""attempts"": 11, ""response"": [""\\ \\frac{x}{y}\\cdot\\frac{k}{z}""]}",57:23.3,57:23.3
fracc26,197603,tryStep,59:18.1,1,4,1804,190,31,0,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 0, ""response"": [""\\frac{x}{y}\\cdot\\frac{k}{z}""]}",59:18.3,59:18.3
fracc26,197748,tryStep,01:04.9,0,4,1812,190,31,0,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 0, ""response"": [""\\frac{k}{a}""]}",01:07.8,01:07.8
fracc26,197761,tryStep,01:10.6,0,4,1812,190,31,0,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 1, ""response"": [""\\frac{k}{y}""]}",01:13.5,01:13.5
fracc26,197774,tryStep,01:19.9,1,4,1813,190,31,0,NULL,NULL,NULL,"{""hints"": 2, ""attempts"": 0, ""response"": [""\\frac{x}{y}\\frac{k}{z}""]}",01:20.0,01:20.0
fracc26,197806,tryStep,01:35.8,0,4,1812,190,31,0,NULL,NULL,NULL,"{""hints"": 1, ""attempts"": 2, ""response"": [""\\frac{z}{x}""]}",01:38.7,01:38.7
fracc26,197879,tryStep,02:22.7,0,4,1812,190,31,0,NULL,NULL,NULL,"{""hints"": 3, ""attempts"": 3, ""response"": [""\\frac{x}{y}\\cdot\\frac{z}{k}""]}",02:25.6,02:25.6
fracc26,197898,tryStep,02:35.9,1,4,1812,190,31,0,NULL,NULL,NULL,"{""hints"": 4, ""attempts"": 4, ""response"": [""\\frac{x}{y}\\cdot\\frac{k}{z}""]}",02:38.8,02:38.8
fracc26,198034,tryStep,03:55.7,1,4,1810,190,31,0,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 0, ""response"": [""\\frac{x}{y}\\cdot\\frac{k}{z}""]}",03:55.8,03:55.8
fracc26,198219,tryStep,06:16.5,1,4,1790,190,31,0,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 0, ""response"": [""\\frac{kx}{zy}""]}",06:16.6,06:16.6
fracc26,198705,tryStep,11:20.0,1,4,1807,190,31,0,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 0, ""response"": [""\\frac{x}{y}\\cdot\\frac{k}{z}""]}",11:20.1,11:20.1
fracc26,198770,tryStep,11:58.6,1,4,1803,190,31,0,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 0, ""response"": [""\\frac{x}{y}\\cdot\\frac{k}{z}""]}",11:59.4,11:59.4
fracc26,198794,tryStep,12:04.3,1,4,1809,190,31,0,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 0, ""response"": [""\\frac{x}{y}\\cdot\\frac{k}{z}""]}",12:04.5,12:04.5
fracc26,198873,tryStep,12:53.5,1,4,1813,190,31,0,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 0, ""response"": [""\\frac{x}{y}\\frac{k}{z}""]}",12:53.6,12:53.6
fracc26,198954,tryStep,14:43.0,1,4,1811,190,31,0,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 0, ""response"": [""\\frac{x}{y}\\cdot\\frac{k}{z}""]}",14:43.1,14:43.1
fracc26,199046,tryStep,16:20.3,0,4,1787,190,31,0,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 0, ""response"": [""\\frac{\\frac{x}{y}}{\\frac{k}{z}}""]}",15:56.5,15:56.5
